sample,box,status,note,box_start_new_york,box_end_new_york,box_range_pips,entry_rule,stop_r,target_r,target_mode,trade_status,direction,signal_time_new_york,signal_minutes_after_box,entry_price,box_break_buffer_pips,stop_price,target_price,risk_pips,reward_pips,outcome,exit_time_new_york,exit_price,gross_pips,net_pips,net_r_vs_box,net_risk_r,spread_pips_round_turn
49,1,accepted,all boxes fine,2022-02-28 19:10 EST,2022-02-28 19:40 EST,5.1,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2022-02-28 19:45 EST,5.0,1.12058,0.51,1.12075,1.12027,1.68,3.1,stop,2022-02-28 19:50 EST,1.12075,-1.68,-2.88,-0.565,-1.713,1.2
49,2,accepted,all boxes fine,2022-02-28 21:30 EST,2022-02-28 22:00 EST,3.9,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2022-02-28 22:05 EST,5.0,1.12,0.5,1.11987,1.1203,1.29,3.0,stop,2022-02-28 22:10 EST,1.11987,-1.29,-2.49,-0.638,-1.932,1.2
49,3,accepted,all boxes fine,2022-02-28 23:20 EST,2022-02-28 23:55 EST,4.8,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2022-03-01 00:00 EST,5.0,1.12018,0.5,1.12002,1.12046,1.58,2.8,stop,2022-03-01 00:05 EST,1.12002,-1.58,-2.78,-0.58,-1.758,1.2
49,4,accepted,all boxes fine,2022-03-01 00:35 EST,2022-03-01 01:30 EST,7.6,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2022-03-01 01:40 EST,10.0,1.12029,0.76,1.12004,1.12088,2.51,5.9,target,2022-03-01 02:00 EST,1.12088,5.9,4.7,0.618,1.874,1.2
50,1,accepted,all four good,2023-11-29 05:40 EST,2023-11-29 06:25 EST,6.9,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2023-11-29 06:35 EST,10.0,1.09797,0.69,1.09774,1.0985,2.28,5.3,target,2023-11-29 06:55 EST,1.0985,5.3,4.1,0.594,1.801,1.2
50,2,accepted,all four good,2023-11-29 07:25 EST,2023-11-29 08:05 EST,7.4,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2023-11-29 08:35 EST,30.0,1.09754,0.74,1.09778,1.09734,2.44,2.0,target,2023-11-29 08:40 EST,1.09734,2.0,0.8,0.108,0.328,1.2
50,3,accepted,all four good,2023-11-29 11:10 EST,2023-11-29 11:50 EST,8.7,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2023-11-29 12:05 EST,15.0,1.09748,0.87,1.09719,1.09789,2.87,4.1,target,2023-11-29 13:00 EST,1.09789,4.1,2.9,0.333,1.01,1.2
50,4,accepted,all four good,2023-11-29 12:10 EST,2023-11-29 12:40 EST,4.7,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2023-11-29 13:00 EST,20.0,1.09795,0.5,1.09779,1.09822,1.55,2.7,stop,2023-11-29 13:05 EST,1.09779,-1.55,-2.75,-0.585,-1.774,1.2
51,1,accepted,user said fine,2024-02-07 14:00 EST,2024-02-07 14:55 EST,5.4,first_close_breakout,0.33,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
51,2,accepted,user said fine,2024-02-07 17:25 EST,2024-02-07 18:10 EST,3.8,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2024-02-07 18:20 EST,10.0,1.07766,0.5,1.07753,1.07796,1.25,3.0,stop,2024-02-07 18:30 EST,1.07753,-1.25,-2.45,-0.646,-1.957,1.2
51,3,accepted,user said fine,2024-02-07 19:30 EST,2024-02-07 20:25 EST,3.9,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2024-02-07 21:00 EST,35.0,1.07814,0.5,1.07801,1.07834,1.29,2.0,target,2024-02-07 21:40 EST,1.07834,2.0,0.8,0.205,0.622,1.2
51,4,accepted,user said fine,2024-02-07 23:50 EST,2024-02-08 00:20 EST,4.4,first_close_breakout,0.33,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
52,1,accepted,good,2024-11-26 02:15 EST,2024-11-26 02:40 EST,12.4,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2024-11-26 03:10 EST,30.0,1.04719,1.24,1.0476,1.04608,4.09,11.1,stop,2024-11-26 03:15 EST,1.0476,-4.09,-5.29,-0.427,-1.293,1.2
52,2,accepted,good,2024-11-26 05:20 EST,2024-11-26 06:15 EST,11.9,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2024-11-26 06:20 EST,5.0,1.05054,1.19,1.05093,1.04971,3.93,8.3,stop,2024-11-26 06:30 EST,1.05093,-3.93,-5.13,-0.431,-1.306,1.2
52,4,accepted,good,2024-11-26 12:15 EST,2024-11-26 13:10 EST,10.3,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2024-11-26 13:25 EST,15.0,1.0462,1.03,1.04654,1.0454,3.4,8.0,stop,2024-11-26 13:40 EST,1.04654,-3.4,-4.6,-0.447,-1.353,1.2
53,1,accepted,correct,2025-06-24 22:50 EST,2025-06-24 23:40 EST,5.7,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2025-06-24 23:45 EST,5.0,1.16163,0.57,1.16182,1.1612,1.88,4.3,target,2025-06-24 23:55 EST,1.1612,4.3,3.1,0.544,1.648,1.2
53,2,accepted,correct,2025-06-25 00:15 EST,2025-06-25 01:10 EST,6.1,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2025-06-25 01:20 EST,10.0,1.1611,0.61,1.1613,1.16058,2.01,5.2,stop,2025-06-25 01:30 EST,1.1613,-2.01,-3.21,-0.527,-1.596,1.2
53,4,accepted,correct,2025-06-25 07:40 EST,2025-06-25 08:20 EST,8.6,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2025-06-25 08:25 EST,5.0,1.15957,0.86,1.15985,1.1588,2.84,7.7,stop,2025-06-25 08:40 EST,1.15985,-2.84,-4.04,-0.47,-1.423,1.2
54,1,accepted,all correct,2024-02-07 05:40 EST,2024-02-07 06:20 EST,8.5,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2024-02-07 06:30 EST,10.0,1.07722,0.85,1.07694,1.07794,2.8,7.2,stop,2024-02-07 06:35 EST,1.07694,-2.8,-4.0,-0.471,-1.428,1.2
54,2,accepted,all correct,2024-02-07 06:40 EST,2024-02-07 07:35 EST,8.0,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2024-02-07 08:00 EST,25.0,1.0776,0.8,1.07734,1.07821,2.64,6.1,target,2024-02-07 08:25 EST,1.07821,6.1,4.9,0.613,1.856,1.2
54,3,accepted,all correct,2024-02-07 12:10 EST,2024-02-07 12:55 EST,6.4,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2024-02-07 13:05 EST,10.0,1.07689,0.64,1.07668,1.07721,2.11,3.2,target,2024-02-07 13:10 EST,1.07721,3.2,2.0,0.313,0.947,1.2
54,4,accepted,all correct,2024-02-07 14:00 EST,2024-02-07 14:55 EST,5.4,first_close_breakout,0.33,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
55,1,questionable,questionable confidence downgrade,2021-09-30 13:40 EST,2021-09-30 14:30 EST,9.0,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2021-09-30 14:35 EST,5.0,1.15738,0.9,1.15708,1.1581,2.97,7.2,target,2021-09-30 14:55 EST,1.1581,7.2,6.0,0.667,2.02,1.2
55,2,accepted,correct,2021-09-30 17:20 EST,2021-09-30 18:15 EST,4.8,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2021-09-30 19:10 EST,55.0,1.1578,0.5,1.15796,1.15743,1.58,3.7,target,2021-09-30 19:45 EST,1.15743,3.7,2.5,0.521,1.578,1.2
55,3,accepted,correct,2021-09-30 19:30 EST,2021-09-30 20:25 EST,7.6,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2021-09-30 20:45 EST,20.0,1.15688,0.76,1.15713,1.15622,2.51,6.6,stop,2021-09-30 21:25 EST,1.15713,-2.51,-3.71,-0.488,-1.478,1.2
55,4,accepted,correct,2021-09-30 21:55 EST,2021-09-30 22:50 EST,7.6,first_close_breakout,0.33,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
56,1,accepted,correct,2022-08-28 23:15 EST,2022-08-29 00:10 EST,6.6,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2022-08-29 00:30 EST,20.0,0.99184,0.66,0.99206,0.9915,2.18,3.4,target,2022-08-29 00:45 EST,0.9915,3.4,2.2,0.333,1.01,1.2
56,2,accepted,correct,2022-08-29 00:35 EST,2022-08-29 01:20 EST,6.3,first_close_breakout,0.33,1.0,box_extension_r,filled,long,2022-08-29 01:50 EST,30.0,0.99228,0.63,0.99207,0.99269,2.08,4.1,stop,2022-08-29 01:55 EST,0.99207,-2.08,-3.28,-0.52,-1.577,1.2
56,3,accepted,missed marginal shelf around 0400,2022-08-29 03:35 EST,2022-08-29 04:05 EST,12.0,first_close_breakout,0.33,1.0,box_extension_r,filled,short,2022-08-29 04:10 EST,5.0,0.99276,1.2,0.99316,0.9923,3.96,4.6,stop,2022-08-29 04:15 EST,0.99316,-3.96,-5.16,-0.43,-1.303,1.2
