sample,box,status,note,box_start_new_york,box_end_new_york,box_range_pips,entry_rule,stop_r,target_r,target_mode,trade_status,direction,signal_time_new_york,signal_minutes_after_box,entry_price,box_break_buffer_pips,stop_price,target_price,risk_pips,reward_pips,outcome,exit_time_new_york,exit_price,gross_pips,net_pips,net_r_vs_box,net_risk_r,spread_pips_round_turn
49,1,accepted,all boxes fine,2022-02-28 19:10 EST,2022-02-28 19:40 EST,5.1,first_close_breakout,0.5,1.0,box_extension_r,filled,short,2022-02-28 19:45 EST,5.0,1.12058,0.51,1.12083,1.12027,2.55,3.1,stop,2022-02-28 19:50 EST,1.12083,-2.55,-3.75,-0.735,-1.471,1.2
49,2,accepted,all boxes fine,2022-02-28 21:30 EST,2022-02-28 22:00 EST,3.9,first_close_breakout,0.5,1.0,box_extension_r,filled,long,2022-02-28 22:05 EST,5.0,1.12,0.5,1.11981,1.1203,1.95,3.0,stop,2022-02-28 22:10 EST,1.11981,-1.95,-3.15,-0.808,-1.615,1.2
49,3,accepted,all boxes fine,2022-02-28 23:20 EST,2022-02-28 23:55 EST,4.8,first_close_breakout,0.5,1.0,box_extension_r,filled,long,2022-03-01 00:00 EST,5.0,1.12018,0.5,1.11994,1.12046,2.4,2.8,stop,2022-03-01 00:10 EST,1.11994,-2.4,-3.6,-0.75,-1.5,1.2
49,4,accepted,all boxes fine,2022-03-01 00:35 EST,2022-03-01 01:30 EST,7.6,first_close_breakout,0.5,1.0,box_extension_r,filled,long,2022-03-01 01:40 EST,10.0,1.12029,0.76,1.11991,1.12088,3.8,5.9,target,2022-03-01 02:00 EST,1.12088,5.9,4.7,0.618,1.237,1.2
50,1,accepted,all four good,2023-11-29 05:40 EST,2023-11-29 06:25 EST,6.9,first_close_breakout,0.5,1.0,box_extension_r,filled,long,2023-11-29 06:35 EST,10.0,1.09797,0.69,1.09762,1.0985,3.45,5.3,target,2023-11-29 06:55 EST,1.0985,5.3,4.1,0.594,1.188,1.2
50,2,accepted,all four good,2023-11-29 07:25 EST,2023-11-29 08:05 EST,7.4,first_close_breakout,0.5,1.0,box_extension_r,filled,short,2023-11-29 08:35 EST,30.0,1.09754,0.74,1.09791,1.09734,3.7,2.0,target,2023-11-29 08:40 EST,1.09734,2.0,0.8,0.108,0.216,1.2
50,3,accepted,all four good,2023-11-29 11:10 EST,2023-11-29 11:50 EST,8.7,first_close_breakout,0.5,1.0,box_extension_r,filled,long,2023-11-29 12:05 EST,15.0,1.09748,0.87,1.09705,1.09789,4.35,4.1,target,2023-11-29 13:00 EST,1.09789,4.1,2.9,0.333,0.667,1.2
50,4,accepted,all four good,2023-11-29 12:10 EST,2023-11-29 12:40 EST,4.7,first_close_breakout,0.5,1.0,box_extension_r,filled,long,2023-11-29 13:00 EST,20.0,1.09795,0.5,1.09771,1.09822,2.35,2.7,stop,2023-11-29 13:05 EST,1.09771,-2.35,-3.55,-0.755,-1.511,1.2
51,1,accepted,user said fine,2024-02-07 14:00 EST,2024-02-07 14:55 EST,5.4,first_close_breakout,0.5,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
51,2,accepted,user said fine,2024-02-07 17:25 EST,2024-02-07 18:10 EST,3.8,first_close_breakout,0.5,1.0,box_extension_r,filled,long,2024-02-07 18:20 EST,10.0,1.07766,0.5,1.07747,1.07796,1.9,3.0,stop,2024-02-07 18:35 EST,1.07747,-1.9,-3.1,-0.816,-1.632,1.2
